customer_id,avg_transaction_amount,std_transaction_amount,total_transactions,total_transaction_value,num_fraud_flags
CUST_000087,351.61,0.0,1,351.61,0
CUST_000088,33.284000000000006,22.109041815510686,5,166.42000000000002,0
CUST_000089,42.464,31.760982037714133,5,212.32,0
CUST_000090,111.93800000000002,169.37895905336057,5,559.69,0
CUST_000091,314.242,228.41390515903362,5,1571.21,0
CUST_000092,97.19,9.729789309126888,2,194.38,0
CUST_000093,373.38,0.0,1,373.38,0
CUST_000094,94.42333333333333,76.29115697991041,3,283.27,0
CUST_000095,278.79,351.6866286909413,2,557.58,0
CUST_000096,33.53,31.565246712167482,2,67.06,0
CUST_000097,39.41,13.88340015990319,3,118.22999999999999,0
CUST_000098,71.55,29.253974089002,4,286.2,0
CUST_000099,39.61333333333334,17.301795667887575,3,118.84,0
CUST_000100,65.856,67.14012868620375,5,329.28,0
CUST_000101,105.69999999999999,99.30997317202623,8,845.5999999999999,0
CUST_000102,247.28,119.47276174927906,2,494.56,0
CUST_000103,63.99833333333333,34.63807409003373,6,383.98999999999995,0
CUST_000104,28.61,0.0,1,28.61,0
CUST_000105,21.602500000000003,12.745057538774265,4,86.41000000000001,0
CUST_000106,1.9533333333333331,1.0567402708329043,9,17.58,0
CUST_000107,24.630000000000003,7.293252589437263,4,98.52000000000001,0
CUST_000108,26.2225,5.810647554274825,4,104.89,0
CUST_000109,312.22,268.43722785783643,3,936.6600000000001,0
CUST_000110,101.33000000000001,77.05605102780702,4,405.32000000000005,0
CUST_000111,26.375999999999998,25.4440372189635,5,131.88,0
CUST_000112,42.029999999999994,36.855605408132966,5,210.14999999999998,0
CUST_000113,23.223333333333333,13.2407716290756,3,69.67,0
CUST_000114,1203.7540000000001,1009.9540362957118,5,6018.77,1
CUST_000115,41.216,38.694932226326486,5,206.08,0
CUST_000116,75.55,69.19086355870982,4,302.2,0
CUST_000117,751.884,1450.4441878369537,5,3759.42,0
CUST_000118,74.08999999999999,70.92885379025944,3,222.26999999999998,0
CUST_000119,280.66999999999996,318.5810484790331,5,1403.35,0
CUST_000120,89.52333333333333,54.4228760112265,3,268.57,0
CUST_000121,23.59125,21.617367645681828,8,188.73,0
CUST_000122,16.72,3.8286681757498915,3,50.16,0
CUST_000123,146.43800000000002,142.41780180160063,5,732.19,0
CUST_000124,55.7,0.0,1,55.7,0
CUST_000125,70.9,0.0,1,70.9,0
CUST_000126,481.58500000000004,595.9260837973112,6,2889.51,0
CUST_000127,223.71,90.43895731375946,2,447.42,0
CUST_000128,91.38166666666666,85.778466858919,6,548.29,0
CUST_000129,356.945,410.2003495244732,6,2141.67,0
CUST_000130,61.68333333333333,125.715634933236,6,370.09999999999997,0
CUST_000131,64.38,56.77827166560579,4,257.52,0
CUST_000132,103.7275,72.29771521286133,4,414.91,0
CUST_000133,5.92,0.0,1,5.92,0
CUST_000134,230.8125,277.61865580324394,8,1846.5,0
CUST_000135,325.9633333333333,111.76592966254667,3,977.89,0
CUST_000137,178.178,168.2684113849061,5,890.89,0
CUST_000138,19.83666666666667,29.656603087114796,6,119.02000000000001,0
CUST_000139,20.038571428571426,13.01020167480303,7,140.26999999999998,0
CUST_000140,198.0388888888889,206.60029885290848,9,1782.35,0
CUST_000141,68.24333333333334,63.650540505691446,6,409.46000000000004,0
CUST_000142,22.2,8.54926312614134,3,66.6,0
CUST_000143,27.160000000000004,22.1114178649855,5,135.8,0
CUST_000144,93.25,86.60991917788633,3,279.75,0
CUST_000145,22.311111111111114,23.946995868190047,9,200.8,0
CUST_000146,1.0366666666666668,0.06350852961085893,3,3.1100000000000003,0
CUST_000147,37.735,44.97906235127629,2,75.47,0
CUST_000148,7.976666666666667,9.166424239218548,3,23.93,0
CUST_000149,75.49833333333333,129.31977658759956,6,452.99,0
CUST_000150,50.8775,57.00152768420628,4,203.51,0
CUST_000151,271.9,318.9758689932516,2,543.8,0
CUST_000152,198.538,183.87534288207323,5,992.69,0
CUST_000153,36.61000000000001,24.443811077653173,3,109.83000000000001,0
CUST_000154,45.165,61.1580015206514,6,270.99,0
CUST_000156,159.24142857142857,160.40881038028755,7,1114.69,0
CUST_000157,59.0875,68.10989863203929,4,236.35,0
CUST_000158,37.736666666666665,55.45701879233442,3,113.21,0
CUST_000159,30.126666666666665,22.95864180071054,3,90.38,0
CUST_000160,27.368571428571425,25.062089849392997,7,191.57999999999998,0
CUST_000161,162.46666666666667,175.40219335382704,3,487.4,0
CUST_000162,115.0675,75.04649952973601,4,460.27,0
CUST_000163,157.072,79.00041942926632,5,785.36,0
CUST_000164,182.2025,66.68092099693885,4,728.81,0
CUST_000165,153.17000000000002,214.4128398673923,11,1684.8700000000001,0
CUST_000166,95.12,78.02536318403138,5,475.6,0
CUST_000167,130.235,23.96384881441209,2,260.47,0
CUST_000168,56.30714285714286,68.51754999372685,7,394.15,0
CUST_000169,20.645,12.086340775161577,4,82.58,0
CUST_000170,312.7,366.50383937961686,6,1876.1999999999998,0
CUST_000171,51.306000000000004,32.12763421106509,5,256.53000000000003,0
CUST_000172,167.575,180.20598792968642,8,1340.6,0
CUST_000173,235.998,325.0802679646982,5,1179.99,0
CUST_000174,35.23375,43.46919169694457,8,281.87,0
CUST_000175,19.009999999999998,16.362450916656705,2,38.019999999999996,0
CUST_000176,182.28666666666666,185.71693415877112,3,546.86,0
CUST_000177,16.54,0.0,1,16.54,0
CUST_000178,54.565,60.95740701506258,6,327.39,0
CUST_000179,50.63333333333333,33.661468080482365,3,151.9,0
CUST_000180,58.116666666666674,68.54161971629598,3,174.35000000000002,0
CUST_000181,120.90333333333332,77.58685477149677,3,362.71,0
CUST_000182,68.42,0.0,1,68.42,0
CUST_000183,186.70333333333332,184.74200158599558,9,1680.33,0
CUST_000184,45.38,0.0,1,45.38,0
CUST_000185,77.74249999999999,30.095727686832895,4,310.96999999999997,0
CUST_000186,48.48666666666667,53.75819627430469,6,290.92,0
CUST_000187,1.7120000000000002,1.419971830706511,5,8.56,0
CUST_000188,110.64,112.76627628270192,4,442.56,0
CUST_000189,30.7875,18.198198399841672,4,123.15,0
CUST_000190,79.02799999999999,49.48479231036541,5,395.14,0
CUST_000191,50.972,25.18631711862614,5,254.86,0
CUST_000192,592.232,763.2427171745564,5,2961.16,0
CUST_000193,32.6325,22.7377445011593,4,130.53,0
CUST_000194,104.69,77.87987459329057,4,418.76,0
CUST_000195,25.810000000000002,27.61419653004592,5,129.05,0
CUST_000196,551.715,866.273742358615,4,2206.86,0
CUST_000197,3.0349999999999997,3.8379204438515044,4,12.139999999999999,0
CUST_000198,630.6983333333333,844.5958876389741,6,3784.1899999999996,0
CUST_000199,55.74333333333333,24.70242363278011,3,167.23,0
CUST_000200,897.17,0.0,1,897.17,0
CUST_000201,1175.7533333333333,1866.043809837629,3,3527.2599999999998,0
CUST_000202,1.0,0.0,5,5.0,0
CUST_000203,13.71,10.19168656307679,9,123.39,0
CUST_000204,92.03,70.11670842245806,2,184.06,0
CUST_000205,178.85,0.0,1,178.85,0
CUST_000206,98.9425,93.50337362133747,8,791.54,0
CUST_000207,91.88666666666666,22.307376209077866,3,275.65999999999997,0
CUST_000208,42.376666666666665,16.26161820566043,6,254.26,0
CUST_000209,26.005,10.51467783624396,2,52.01,0
CUST_000210,522.48,314.5246086821612,4,2089.92,0
CUST_000211,80.195,51.37400218009105,4,320.78,0
CUST_000212,4.1033333333333335,4.297541933089969,6,24.62,0
CUST_000213,74.73666666666666,26.747725760021794,3,224.21,0
CUST_000214,87.82666666666667,82.65787943888552,3,263.48,0
CUST_000215,14.08,3.6203867196751243,2,28.16,0
CUST_000216,20.19,0.0,1,20.19,0
CUST_000217,36.37428571428571,32.21009565190333,7,254.62,0
CUST_000218,74.18666666666667,69.9627624764298,3,222.56,0
CUST_000219,89.35125000000001,98.3436309852201,8,714.8100000000001,0
CUST_000220,66.74,61.011107731843936,4,266.96,0
CUST_000221,101.025,65.3578797850726,2,202.05,0
CUST_000222,73.00833333333334,53.96471492249974,6,438.05,0
CUST_000223,206.78,146.22968234937804,2,413.56,0
CUST_000224,66.02,41.563736598145255,2,132.04,0
CUST_000225,42.477500000000006,74.39735495970271,4,169.91000000000003,0
CUST_000226,564.0699999999999,337.615203745329,2,1128.1399999999999,0
CUST_000227,293.726,495.2738175292532,5,1468.6299999999999,0
CUST_000228,7.53,0.0,1,7.53,0
CUST_000229,119.44666666666667,87.274741095768,3,358.34000000000003,0
CUST_000230,205.14000000000001,113.11866998864511,5,1025.7,0
CUST_000231,37.53,41.722750388726766,3,112.59,0
CUST_000232,186.916,215.39763654692223,5,934.58,0
CUST_000233,44.905,36.55034951953264,2,89.81,0
CUST_000234,10.5375,7.152003798470281,4,42.15,0
CUST_000235,154.4675,59.4089563253443,4,617.87,0
CUST_000236,362.86199999999997,547.9093569378059,5,1814.31,0
CUST_000237,201.93,136.31604527714262,2,403.86,0
CUST_000238,30.5625,31.65431622566322,8,244.5,0
CUST_000239,506.49799999999993,525.643308308971,5,2532.49,0
CUST_000240,12.624,12.964552826842892,5,63.120000000000005,0
CUST_000241,29.375,9.024553543897152,4,117.5,0
CUST_000242,68.75333333333333,34.04161492448127,6,412.52,0
CUST_000243,34.15,23.06863151554509,6,204.9,0
CUST_000244,29.44666666666667,20.506038947913208,3,88.34,0
CUST_000245,6.6433333333333335,3.7365001449663207,3,19.93,0
CUST_000247,47.19333333333333,36.08158856443731,3,141.57999999999998,0
CUST_000248,135.74714285714285,114.07581539109356,7,950.23,0
CUST_000249,16.674,9.412296744153362,5,83.37,0
CUST_000250,522.9087499999999,746.6422872995666,8,4183.2699999999995,0
CUST_000251,23.830000000000002,29.593488304017153,5,119.15,0
CUST_000252,46.6875,54.768370662271856,4,186.75,0
CUST_000253,46.71333333333333,39.961489378316884,3,140.14,0
CUST_000254,23.3475,21.58422475636624,4,93.39,0
CUST_000255,124.04714285714286,146.6553233167581,7,868.33,0
CUST_000256,37.65,26.593779347809892,3,112.95,0
CUST_000257,7.98,0.0,1,7.98,0
CUST_000258,339.025,321.3588188458502,2,678.05,0
CUST_000259,259.0525,70.42363020795409,4,1036.21,0
CUST_000260,16.374285714285715,13.612145137269703,7,114.62,0
CUST_000261,1.0,0.0,1,1.0,0
CUST_000262,56.50666666666666,38.759430250370464,3,169.51999999999998,0
CUST_000263,77.235,1.5768481220459938,2,154.47,0
CUST_000264,332.02500000000003,316.28036407592555,4,1328.1000000000001,0
CUST_000265,390.3,327.52969621089323,3,1170.9,0
CUST_000266,37.3425,14.55755559838258,4,149.37,0
CUST_000267,70.515,40.015172747346725,2,141.03,0
CUST_000268,70.53428571428572,85.83433770101236,7,493.74,0
CUST_000269,65.64200000000001,61.08694025730868,5,328.21000000000004,0
CUST_000270,56.27666666666667,33.62186649587834,6,337.66,0
CUST_000271,4.661428571428571,4.27772302582978,7,32.629999999999995,0
CUST_000272,31.66,33.89869909008309,2,63.32,0
CUST_000273,17.9175,6.204893805929086,8,143.34,0
CUST_000274,47.17777777777778,37.901598507773315,9,424.6,0
CUST_000275,3.23,1.509602596712128,3,9.69,0
CUST_000276,187.49,140.57282809988564,2,374.98,0
CUST_000277,31.13,19.432840759909496,3,93.39,0
CUST_000278,2.322,2.1687139045987602,5,11.61,0
CUST_000279,81.88,92.17110040571285,5,409.4,0
CUST_000280,88.73,86.06999999999998,3,266.19,0
CUST_000281,12.770000000000001,5.125729216413993,3,38.31,0
CUST_000282,290.39444444444445,383.605926997717,9,2613.55,0
CUST_000283,159.53333333333333,225.26834938209439,3,478.59999999999997,0
CUST_000284,5.21,0.5225897052181566,3,15.629999999999999,0
CUST_000285,344.1425,456.9792042223219,4,1376.57,0
CUST_000286,94.91714285714286,56.0141305726468,7,664.4200000000001,0
CUST_000287,850.37,958.6414254558374,4,3401.48,0
CUST_000288,62.89666666666667,22.46828950617589,3,188.69,0
CUST_000289,132.86666666666667,92.6901668643084,3,398.6,0
CUST_000290,448.51444444444445,508.1805307691134,9,4036.63,0
CUST_000291,14.595,11.603622279271246,2,29.19,0
CUST_000292,106.08800000000001,74.94407194701927,5,530.44,0
CUST_000293,138.69,91.68692709432463,4,554.76,0
CUST_000294,93.5,42.695107448043736,2,187.0,0
CUST_000295,109.63666666666666,8.086756663417868,3,328.90999999999997,0
CUST_000296,74.24249999999999,64.22811293870205,4,296.96999999999997,0
CUST_000297,75.13,19.65756851698603,2,150.26,0
CUST_000298,38.402,18.050003324099418,5,192.01,0
CUST_000299,288.8933333333334,421.2063230136351,6,1733.3600000000001,0
CUST_000300,36.3575,31.805111093449536,4,145.43,0
CUST_000301,5.8420000000000005,2.3725239724816265,5,29.21,0
CUST_000302,23.74,0.0,1,23.74,0
CUST_000303,12.226,6.330673739816324,5,61.13,0
CUST_000304,505.08,0.0,1,505.08,0
CUST_000305,1.0,0.0,3,3.0,0
CUST_000306,66.97,51.50565794162812,2,133.94,0
CUST_000307,226.31833333333336,188.5699693394117,6,1357.91,0
CUST_000308,454.585,192.60881612740368,2,909.17,0
CUST_000309,10.040000000000001,7.1921276406915915,3,30.12,0
CUST_000310,12.895714285714286,8.678484616457833,7,90.27,0
CUST_000311,92.905,86.35127503401442,4,371.62,0
CUST_000312,1.6450000000000002,0.928541867661335,6,9.870000000000001,0
CUST_000313,118.94,94.57566864685651,3,356.82,0
CUST_000314,26.786666666666665,15.995997832791383,6,160.72,0
CUST_000315,40.9275,62.32983628782179,4,163.71,0
CUST_000316,48.065,33.84074452490666,6,288.39,0
CUST_000317,127.975,123.3406358423695,2,255.95,0
CUST_000318,116.54454545454546,88.2081242702322,11,1281.99,0
CUST_000319,52.1725,35.02713460066828,4,208.69,0
CUST_000320,62.985,51.11262694612098,4,251.94,0
CUST_000321,21.11875,17.307117807009757,8,168.95,0
CUST_000322,23.042,7.889186903604199,5,115.21000000000001,0
CUST_000323,46.132,19.971373763464545,5,230.66,0
CUST_000324,169.945,163.27802684378565,2,339.89,0
CUST_000325,381.26375,606.7722994651406,8,3050.11,1
CUST_000326,10.557500000000001,5.842330442554581,4,42.230000000000004,0
CUST_000327,34.097500000000004,23.396366348929774,4,136.39000000000001,0
CUST_000328,151.52333333333334,209.38260919506502,3,454.57,0
CUST_000329,12.555,11.216275228434794,6,75.33,0
CUST_000330,455.88,251.86914489472505,5,2279.4,0
CUST_000331,283.62,350.5552578410428,2,567.24,0
CUST_000332,60.24,24.958887528627287,4,240.96,0
CUST_000333,159.66666666666666,229.02329801427044,3,479.0,0
CUST_000334,82.5525,24.91995368508269,4,330.21,0
CUST_000335,37.88,28.444128861096566,4,151.52,0
CUST_000336,142.35999999999999,92.3733099980725,3,427.08,0
CUST_000337,58.6,52.374722433632044,5,293.0,0
CUST_000338,178.53142857142853,133.00768291450578,7,1249.7199999999998,0
CUST_000339,187.29142857142855,321.9212543168785,7,1311.04,0
CUST_000340,18.130000000000003,5.416437943888953,2,36.260000000000005,0
CUST_000341,22.78,16.918336206613226,3,68.34,0
CUST_000342,1.0,0.0,4,4.0,0
CUST_000343,36.146,42.85980961226962,5,180.73,0
CUST_000344,106.748,115.37343442058052,5,533.74,0
CUST_000345,24.6,0.0,1,24.6,0
CUST_000346,20.017500000000002,10.298344122560028,4,80.07000000000001,0
CUST_000347,101.38,89.57240060420398,5,506.9,0
CUST_000348,56.01800000000001,21.373302739632916,5,280.09000000000003,0
CUST_000349,18.05125,12.054954449756925,8,144.41,0
CUST_000350,69.22,27.44988524566177,2,138.44,0
CUST_000351,208.39666666666665,145.12138901623013,9,1875.57,0
CUST_000352,27.445,29.887369525317165,8,219.56,0
CUST_000353,23.34166666666667,16.371434166457952,6,140.05,0
CUST_000354,25.013333333333332,9.599116278769277,3,75.03999999999999,0
CUST_000355,13.76,12.36061082633055,3,41.28,0
CUST_000356,38.776666666666664,38.62754233272765,6,232.66,0
CUST_000357,112.35333333333334,74.3295797557518,6,674.12,0
CUST_000358,313.30333333333334,224.3012784329743,6,1879.82,0
CUST_000359,4.613333333333333,0.7950052410728708,3,13.84,0
CUST_000360,190.11,63.8800266123927,2,380.22,0
CUST_000361,207.95000000000002,272.44386449321996,3,623.85,0
CUST_000362,2.464,2.194146758993117,5,12.32,0
CUST_000363,32.395,19.49251112607096,6,194.37,0
CUST_000364,138.875,153.1614924407133,4,555.5,0
CUST_000365,75.965,45.431610691235676,2,151.93,0
CUST_000366,8.42,7.241671077865938,5,42.1,0
CUST_000367,2.61,0.0,1,2.61,0
CUST_000368,89.46,78.71977388178907,6,536.76,0
CUST_000369,47.77333333333333,26.989961714187988,3,143.32,0
CUST_000370,59.25833333333333,39.5952670993222,6,355.55,0
CUST_000371,12.4475,10.61197240541707,4,49.79,0
CUST_000372,52.13,0.0,1,52.13,0
CUST_000373,16.973333333333333,12.194114427323807,6,101.84,0
CUST_000374,87.08333333333333,101.00526751940548,6,522.5,0
CUST_000375,26.92,9.248956697920041,2,53.84,0
CUST_000376,1.54,0.0,1,1.54,0
CUST_000377,1.0,0.0,3,3.0,0
CUST_000378,334.79200000000003,294.00521554897625,5,1673.96,0
CUST_000379,152.51250000000002,145.35374582376608,4,610.0500000000001,0
CUST_000380,89.236,60.04398412830381,5,446.18,0
CUST_000381,35.324999999999996,44.003254993238855,2,70.64999999999999,0
CUST_000382,599.4499999999999,748.8585931268999,3,1798.35,0
CUST_000383,87.23666666666666,116.46002226801549,6,523.42,0
CUST_000384,109.9825,136.10951433190357,4,439.93,0
CUST_000385,82.30166666666666,82.700644838276,6,493.81,0
CUST_000386,20.794,20.033756013289175,5,103.97,0
CUST_000387,644.3100000000001,715.6667105573656,4,2577.2400000000002,0
CUST_000388,607.438,443.74143554552126,5,3037.19,0
CUST_000389,66.45666666666666,78.35391906811894,3,199.37,0
CUST_000390,6.154999999999999,0.14849242404917465,2,12.309999999999999,0
CUST_000391,3.097142857142857,3.3234606175176014,7,21.68,0
CUST_000392,69.26333333333334,33.50188999643651,3,207.79,0
CUST_000393,48.78333333333334,60.06784786112007,6,292.70000000000005,0
CUST_000394,169.33833333333334,113.96726502231537,6,1016.03,0
CUST_000395,26.095,21.65532805877882,4,104.38,0
CUST_000396,16.19,0.0,1,16.19,0
CUST_000397,13.06,0.0,1,13.06,0
CUST_000398,148.66,133.6007552373863,2,297.32,0
CUST_000399,118.018,117.95603638644359,5,590.09,0
CUST_000400,8.02,0.0,1,8.02,0
CUST_000401,173.94499999999996,176.2083341672578,6,1043.6699999999998,0
CUST_000402,51.67,42.00460530306965,4,206.68,0
CUST_000403,26.290000000000003,16.208112166443073,3,78.87,0
CUST_000404,66.86,37.410143900640996,4,267.44,0
CUST_000405,21.30666666666667,14.965904806147428,6,127.84,0
CUST_000406,106.04666666666667,101.67947596901419,3,318.14,0
CUST_000407,765.396,950.7682820645628,5,3826.9799999999996,0
CUST_000408,645.1750000000001,778.5599214254481,2,1290.3500000000001,0
CUST_000409,66.23,21.510188283694774,2,132.46,0
CUST_000410,53.64545454545455,40.89764085216563,11,590.1,0
CUST_000411,3.6,1.1066616465749595,3,10.8,0
CUST_000412,47.9775,32.90207731537124,4,191.91,0
CUST_000413,9.07,5.430580079512685,2,18.14,0
CUST_000414,345.142,247.54378949995893,5,1725.71,0
CUST_000415,3.5199999999999996,0.4856953777832355,3,10.559999999999999,0
CUST_000416,263.76714285714286,247.67697684109206,7,1846.37,0
CUST_000417,14.37,0.0,1,14.37,0
CUST_000418,42.5075,24.20700501232374,4,170.03,0
CUST_000419,76.75818181818181,62.649937720349214,11,844.3399999999999,0
CUST_000420,203.54000000000002,164.70024347280122,4,814.1600000000001,0
CUST_000421,196.27,19.21916231265037,2,392.54,0
CUST_000422,108.565,109.66484745198284,4,434.26,0
CUST_000423,23.6625,22.520190015480182,4,94.65,0
CUST_000424,8.1525,8.425158257662977,4,32.61,0
CUST_000425,201.524,185.1754069254338,5,1007.62,0
CUST_000426,74.975,42.47590434587592,2,149.95,0
CUST_000427,107.6775,41.020647138565074,4,430.71,0
CUST_000428,312.75,179.0252948608101,2,625.5,0
CUST_000429,36.14,0.0,1,36.14,0
CUST_000430,23.435,14.612712502019148,4,93.74,0
CUST_000431,25.61,0.0,1,25.61,0
CUST_000432,231.606,170.0269483934826,5,1158.03,0
CUST_000433,59.73499999999999,52.96915885682913,6,358.40999999999997,0
CUST_000434,127.16000000000001,187.11363579386727,3,381.48,0
CUST_000435,62.61833333333334,51.156632186517776,6,375.71000000000004,0
CUST_000436,26.481428571428573,26.060956383430128,7,185.37,0
CUST_000437,52.779999999999994,54.1212869396137,5,263.9,0
CUST_000438,127.68,2.4890158697766496,2,255.36,0
CUST_000439,21.91875,17.03902448372978,8,175.35,0
CUST_000440,22.0,8.046875169902913,2,44.0,0
CUST_000441,11.456666666666665,12.288162325316724,3,34.37,0
CUST_000442,119.365,72.10367847759225,2,238.73,0
CUST_000443,117.62666666666668,122.43992894476867,9,1058.64,0
CUST_000444,123.73333333333333,52.38959852235302,3,371.2,0
CUST_000445,36.265,23.958913044746296,8,290.12,0
CUST_000446,28.29,14.76438959117511,2,56.58,0
CUST_000447,19.246,13.76336368770367,5,96.22999999999999,0
CUST_000448,28.45,27.944859992492358,2,56.9,0
CUST_000449,14.102,10.152692746261948,5,70.51,0
CUST_000450,145.42333333333332,157.6990494158626,6,872.54,0
CUST_000451,1443.4925,946.649262834446,4,5773.97,0
CUST_000452,91.76,92.72998328480385,2,183.52,0
CUST_000453,11.384,12.470502395653511,5,56.92,0
CUST_000454,122.55,94.43953374161339,4,490.2,0
CUST_000455,43.3225,17.076268864518774,4,173.29,0
CUST_000456,205.36666666666667,85.48111623822733,3,616.1,0
CUST_000457,119.72333333333331,155.7863152954499,3,359.16999999999996,0
CUST_000458,3.76,0.19798989873223333,2,7.52,0
CUST_000459,60.57,9.574225817265859,2,121.14,0
CUST_000460,97.8,0.0,1,97.8,0
CUST_000461,64.685,25.32149383429027,2,129.37,0
CUST_000462,108.205,138.18540266612823,6,649.23,0
CUST_000463,99.622,71.19127839841057,5,498.11,0
CUST_000464,140.585,149.23488616942086,2,281.17,0
CUST_000465,15.903333333333334,8.422362297281367,6,95.42,0
CUST_000466,85.38,0.0,1,85.38,0
CUST_000467,168.83,41.93519643449879,3,506.49,0
CUST_000468,76.8425,44.347022729829334,4,307.37,0
CUST_000469,285.8175,242.88845648088477,4,1143.27,0
CUST_000470,155.06,184.60249294091346,3,465.18,0
CUST_000471,55.89,0.0,1,55.89,0
CUST_000472,38.24,43.76565891198258,7,267.68,0
CUST_000473,136.495,162.33581911170026,4,545.98,0
CUST_000474,232.698,173.75796692526075,5,1163.49,0
CUST_000475,167.60333333333332,195.9945596864022,6,1005.62,0
CUST_000476,112.955,51.41373406007387,2,225.91,0
CUST_000477,1100.99,0.0,1,1100.99,0
CUST_000478,10.275714285714287,8.6937388526511,7,71.93,0
